player_name,team_name,player_season_minutes,season_year,season_age,season_team,season_division,season_div_level,season_minutes,current_season_minutes
Jarrod Bowen,West Ham,,2019,22,Hull City,Championship,2,2610,1340.0
Jarrod Bowen,West Ham,,2019,22,West Ham,Premier League,1,917,1340.0
Jarrod Bowen,West Ham,,2020,23,West Ham,Premier League,1,2562,1340.0
Jarrod Bowen,West Ham,,2021,24,West Ham,Premier League,1,2983,1340.0
Jarrod Bowen,West Ham,,2022,25,West Ham,Premier League,1,1340,1340.0
Tomáš Souček,West Ham,,2015,20,Slavia Prague,First League,1,2605,1307.0
Tomáš Souček,West Ham,,2016,21,Slovan Liberec,First League,1,1080,1307.0
Tomáš Souček,West Ham,,2016,21,Slavia Prague,First League,1,454,1307.0
Tomáš Souček,West Ham,,2017,22,Slavia Prague,First League,1,2197,1307.0
Tomáš Souček,West Ham,,2018,23,Slavia Prague,First League,1,3053,1307.0
Tomáš Souček,West Ham,,2019,24,Slavia Prague,First League,1,1518,1307.0
Tomáš Souček,West Ham,,2019,24,West Ham,Premier League,1,1040,1307.0
Tomáš Souček,West Ham,,2020,25,West Ham,Premier League,1,3419,1307.0
Tomáš Souček,West Ham,,2021,26,West Ham,Premier League,1,3062,1307.0
Tomáš Souček,West Ham,,2022,27,West Ham,Premier League,1,1307,1307.0
Łukasz Fabiański,West Ham,,2005,20,Legia Warsaw,I Liga,1,2700,1243.0
Łukasz Fabiański,West Ham,,2006,21,Legia Warsaw,I Liga,1,2070,1243.0
Łukasz Fabiański,West Ham,,2007,22,Arsenal,Premier League,1,248,1243.0
Łukasz Fabiański,West Ham,,2008,23,Arsenal,Premier League,1,463,1243.0
Łukasz Fabiański,West Ham,,2009,24,Arsenal,Premier League,1,360,1243.0
Łukasz Fabiański,West Ham,,2010,25,Arsenal,Premier League,1,1260,1243.0
Łukasz Fabiański,West Ham,,2012,27,Arsenal,Premier League,1,360,1243.0
Łukasz Fabiański,West Ham,,2013,28,Arsenal,Premier League,1,90,1243.0
Łukasz Fabiański,West Ham,,2014,29,Swansea City,Premier League,1,3308,1243.0
Łukasz Fabiański,West Ham,,2015,30,Swansea City,Premier League,1,3330,1243.0
Łukasz Fabiański,West Ham,,2016,31,Swansea City,Premier League,1,3330,1243.0
Łukasz Fabiański,West Ham,,2017,32,Swansea City,Premier League,1,3420,1243.0
Łukasz Fabiański,West Ham,,2018,33,West Ham,Premier League,1,3420,1243.0
Łukasz Fabiański,West Ham,,2019,34,West Ham,Premier League,1,2117,1243.0
Łukasz Fabiański,West Ham,,2020,35,West Ham,Premier League,1,3150,1243.0
Łukasz Fabiański,West Ham,,2021,36,West Ham,Premier League,1,3330,1243.0
Łukasz Fabiański,West Ham,,2022,37,West Ham,Premier League,1,1243,1243.0
Aaron Cresswell,West Ham,,2008,18,Tranmere Rovers,League One,3,824,1240.0
Aaron Cresswell,West Ham,,2009,19,Tranmere Rovers,League One,3,1206,1240.0
Aaron Cresswell,West Ham,,2010,20,Tranmere Rovers,League One,3,3729,1240.0
Aaron Cresswell,West Ham,,2011,21,Ipswich Town,Championship,2,3930,1240.0
Aaron Cresswell,West Ham,,2012,22,Ipswich Town,Championship,2,4140,1240.0
Aaron Cresswell,West Ham,,2013,23,Ipswich Town,Championship,2,3743,1240.0
Aaron Cresswell,West Ham,,2014,24,West Ham,Premier League,1,3420,1240.0
Aaron Cresswell,West Ham,,2015,25,West Ham,Premier League,1,3314,1240.0
Aaron Cresswell,West Ham,,2016,26,West Ham,Premier League,1,2116,1240.0
Aaron Cresswell,West Ham,,2017,27,West Ham,Premier League,1,3069,1240.0
Aaron Cresswell,West Ham,,2018,28,West Ham,Premier League,1,1589,1240.0
Aaron Cresswell,West Ham,,2019,29,West Ham,Premier League,1,2727,1240.0
Aaron Cresswell,West Ham,,2020,30,West Ham,Premier League,1,3170,1240.0
Aaron Cresswell,West Ham,,2021,31,West Ham,Premier League,1,2726,1240.0
Aaron Cresswell,West Ham,,2022,32,West Ham,Premier League,1,1240,1240.0
Kurt Zouma,West Ham,,2011,16,Saint-Étienne,Ligue 1,1,1477,1184.0
Kurt Zouma,West Ham,,2012,17,Saint-Étienne,Ligue 1,1,1547,1184.0
Kurt Zouma,West Ham,,2013,18,Saint-Étienne,Ligue 1,1,1585,1184.0
Kurt Zouma,West Ham,,2014,19,Chelsea,Premier League,1,647,1184.0
Kurt Zouma,West Ham,,2015,20,Chelsea,Premier League,1,1918,1184.0
Kurt Zouma,West Ham,,2016,21,Chelsea,Premier League,1,250,1184.0
Kurt Zouma,West Ham,,2017,22,Stoke City,Premier League,1,2888,1184.0
Kurt Zouma,West Ham,,2018,23,Everton,Premier League,1,2612,1184.0
Kurt Zouma,West Ham,,2019,24,Chelsea,Premier League,1,2344,1184.0
Kurt Zouma,West Ham,,2020,25,Chelsea,Premier League,1,2029,1184.0
Kurt Zouma,West Ham,,2021,26,Chelsea,Premier League,1,0,1184.0
Kurt Zouma,West Ham,,2021,26,West Ham,Premier League,1,2078,1184.0
Kurt Zouma,West Ham,,2022,27,West Ham,Premier League,1,1184,1184.0
Thilo Kehrer,West Ham,,2014,17,Schalke 04,Bundesliga,1,0,1170.0
Thilo Kehrer,West Ham,,2015,18,Schalke 04,Bundesliga,1,1,1170.0
Thilo Kehrer,West Ham,,2016,19,Schalke 04,Bundesliga,1,1080,1170.0
Thilo Kehrer,West Ham,,2017,20,Schalke 04,Bundesliga,1,2365,1170.0
Thilo Kehrer,West Ham,,2018,21,Paris S-G,Ligue 1,1,1902,1170.0
Thilo Kehrer,West Ham,,2019,22,Paris S-G,Ligue 1,1,480,1170.0
Thilo Kehrer,West Ham,,2020,23,Paris S-G,Ligue 1,1,1616,1170.0
Thilo Kehrer,West Ham,,2021,24,Paris S-G,Ligue 1,1,1513,1170.0
Thilo Kehrer,West Ham,,2022,25,West Ham,Premier League,1,1170,1170.0
Pablo Fornals,West Ham,,2015,19,Málaga,La Liga,1,1295,776.0
Pablo Fornals,West Ham,,2016,20,Málaga,La Liga,1,2666,776.0
Pablo Fornals,West Ham,,2017,21,Villarreal,La Liga,1,2620,776.0
Pablo Fornals,West Ham,,2018,22,Villarreal,La Liga,1,2479,776.0
Pablo Fornals,West Ham,,2019,23,West Ham,Premier League,1,2172,776.0
Pablo Fornals,West Ham,,2020,24,West Ham,Premier League,1,2572,776.0
Pablo Fornals,West Ham,,2021,25,West Ham,Premier League,1,2795,776.0
Pablo Fornals,West Ham,,2022,26,West Ham,Premier League,1,776,776.0
Gianluca Scamacca,West Ham,,2015,16,Jong PSV,Eerste Divisie,2,34,755.0
Gianluca Scamacca,West Ham,,2016,17,Jong PSV,Eerste Divisie,2,3,755.0
Gianluca Scamacca,West Ham,,2017,18,Cremonese,Serie B,2,468,755.0
Gianluca Scamacca,West Ham,,2017,18,Sassuolo,Serie A,1,23,755.0
Gianluca Scamacca,West Ham,,2018,19,Sassuolo,Serie A,1,0,755.0
Gianluca Scamacca,West Ham,,2018,19,Zwolle,Eredivisie,1,249,755.0
Gianluca Scamacca,West Ham,,2019,20,Ascoli,Serie B,2,2344,755.0
Gianluca Scamacca,West Ham,,2020,21,Genoa,Serie A,1,1352,755.0
Gianluca Scamacca,West Ham,,2020,21,Sassuolo,Serie A,1,0,755.0
Gianluca Scamacca,West Ham,,2021,22,Sassuolo,Serie A,1,2146,755.0
Gianluca Scamacca,West Ham,,2022,23,West Ham,Premier League,1,755,755.0
Saïd Benrahma,West Ham,,2013,17,Nice,Ligue 1,1,72,751.0
Saïd Benrahma,West Ham,,2014,18,Nice,Ligue 1,1,196,751.0
Saïd Benrahma,West Ham,,2015,19,Nice,Ligue 1,1,135,751.0
Saïd Benrahma,West Ham,,2015,19,Angers,Ligue 1,1,304,751.0
Saïd Benrahma,West Ham,,2016,20,Gazélec Ajaccio,Ligue 2,2,1020,751.0
Saïd Benrahma,West Ham,,2017,21,Châteauroux,Ligue 2,2,2315,751.0
Saïd Benrahma,West Ham,,2018,22,Brentford,Championship,2,2438,751.0
Saïd Benrahma,West Ham,,2019,23,Brentford,Championship,2,3545,751.0
Saïd Benrahma,West Ham,,2020,24,Brentford,Championship,2,41,751.0
Saïd Benrahma,West Ham,,2020,24,West Ham,Premier League,1,1391,751.0
Saïd Benrahma,West Ham,,2021,25,West Ham,Premier League,1,2168,751.0
Saïd Benrahma,West Ham,,2022,26,West Ham,Premier League,1,751,751.0
Vladimír Coufal,West Ham,,2012,19,Slovan Liberec,First League,1,290,685.0
Vladimír Coufal,West Ham,,2013,20,Slovan Liberec,First League,1,1697,685.0
Vladimír Coufal,West Ham,,2014,21,Slovan Liberec,First League,1,960,685.0
Vladimír Coufal,West Ham,,2015,22,Slovan Liberec,First League,1,2430,685.0
Vladimír Coufal,West Ham,,2016,23,Slovan Liberec,First League,1,1305,685.0
Vladimír Coufal,West Ham,,2017,24,Slovan Liberec,First League,1,2700,685.0
Vladimír Coufal,West Ham,,2018,25,Slavia Prague,First League,1,2459,685.0
Vladimír Coufal,West Ham,,2019,26,Slavia Prague,First League,1,2877,685.0
Vladimír Coufal,West Ham,,2020,27,Slavia Prague,First League,1,367,685.0
Vladimír Coufal,West Ham,,2020,27,West Ham,Premier League,1,3054,685.0
Vladimír Coufal,West Ham,,2021,28,West Ham,Premier League,1,2209,685.0
Vladimír Coufal,West Ham,,2022,29,West Ham,Premier League,1,685,685.0
Lucas Paquetá,West Ham,,2016,18,Flamengo,Série A,1,0,587.0
Lucas Paquetá,West Ham,,2017,19,Flamengo,Série A,1,945,587.0
Lucas Paquetá,West Ham,,2018,20,Flamengo,Série A,1,2743,587.0
Lucas Paquetá,West Ham,,2018,20,Milan,Serie A,1,842,587.0
Lucas Paquetá,West Ham,,2019,21,Milan,Serie A,1,1103,587.0
Lucas Paquetá,West Ham,,2020,22,Milan,Serie A,1,0,587.0
Lucas Paquetá,West Ham,,2020,22,Lyon,Ligue 1,1,2275,587.0
Lucas Paquetá,West Ham,,2021,23,Lyon,Ligue 1,1,2699,587.0
Lucas Paquetá,West Ham,,2022,24,Lyon,Ligue 1,1,159,587.0
Lucas Paquetá,West Ham,,2022,24,West Ham,Premier League,1,587,587.0
Michail Antonio,West Ham,,2008,18,Cheltenham,League One,3,540,607.0
Michail Antonio,West Ham,,2009,19,Southampton,League One,3,1203,607.0
Michail Antonio,West Ham,,2009,19,Reading,Championship,2,19,607.0
Michail Antonio,West Ham,,2010,20,Reading,Championship,2,459,607.0
Michail Antonio,West Ham,,2011,21,Reading,Championship,2,199,607.0
Michail Antonio,West Ham,,2011,21,Colchester Utd,League One,3,1096,607.0
Michail Antonio,West Ham,,2011,21,Sheffield Weds,League One,3,1234,607.0
Michail Antonio,West Ham,,2012,22,Sheffield Weds,Championship,2,3302,607.0
Michail Antonio,West Ham,,2013,23,Sheffield Weds,Championship,2,2082,607.0
Michail Antonio,West Ham,,2014,24,Nott'ham Forest,Championship,2,3925,607.0
Michail Antonio,West Ham,,2015,25,Nott'ham Forest,Championship,2,360,607.0
Michail Antonio,West Ham,,2015,25,West Ham,Premier League,1,2057,607.0
Michail Antonio,West Ham,,2016,26,West Ham,Premier League,1,2434,607.0
Michail Antonio,West Ham,,2017,27,West Ham,Premier League,1,1354,607.0
Michail Antonio,West Ham,,2018,28,West Ham,Premier League,1,2103,607.0
Michail Antonio,West Ham,,2019,29,West Ham,Premier League,1,1768,607.0
Michail Antonio,West Ham,,2020,30,West Ham,Premier League,1,1974,607.0
Michail Antonio,West Ham,,2021,31,West Ham,Premier League,1,2971,607.0
Michail Antonio,West Ham,,2022,32,West Ham,Premier League,1,607,607.0
Ben Johnson,West Ham,,2017,17,West Ham,Premier League,1,0,488.0
Ben Johnson,West Ham,,2018,18,West Ham,Premier League,1,62,488.0
Ben Johnson,West Ham,,2019,19,West Ham,Premier League,1,270,488.0
Ben Johnson,West Ham,,2020,20,West Ham,Premier League,1,523,488.0
Ben Johnson,West Ham,,2021,21,West Ham,Premier League,1,1397,488.0
Ben Johnson,West Ham,,2022,22,West Ham,Premier League,1,488,488.0
Craig Dawson,West Ham,,2009,19,Rochdale,League Two,4,3621,450.0
Craig Dawson,West Ham,,2010,20,Rochdale,League One,3,3976,450.0
Craig Dawson,West Ham,,2011,21,West Brom,Premier League,1,542,450.0
Craig Dawson,West Ham,,2012,22,Bolton,Championship,2,1438,450.0
Craig Dawson,West Ham,,2012,22,West Brom,Premier League,1,90,450.0
Craig Dawson,West Ham,,2013,23,West Brom,Premier League,1,950,450.0
Craig Dawson,West Ham,,2014,24,West Brom,Premier League,1,2590,450.0
Craig Dawson,West Ham,,2015,25,West Brom,Premier League,1,3384,450.0
Craig Dawson,West Ham,,2016,26,West Brom,Premier League,1,3276,450.0
Craig Dawson,West Ham,,2017,27,West Brom,Premier League,1,2510,450.0
Craig Dawson,West Ham,,2018,28,West Brom,Championship,2,3549,450.0
Craig Dawson,West Ham,,2019,29,Watford,Premier League,1,2361,450.0
Craig Dawson,West Ham,,2020,30,Watford,Championship,2,0,450.0
Craig Dawson,West Ham,,2020,30,West Ham,Premier League,1,1925,450.0
Craig Dawson,West Ham,,2021,31,West Ham,Premier League,1,2754,450.0
Craig Dawson,West Ham,,2022,32,West Ham,Premier League,1,450,450.0
Flynn Downes,West Ham,,2016,17,Ipswich Town,Championship,2,0,265.0
Flynn Downes,West Ham,,2017,18,Luton Town,League Two,4,602,265.0
Flynn Downes,West Ham,,2017,18,Ipswich Town,Championship,2,393,265.0
Flynn Downes,West Ham,,2018,19,Ipswich Town,Championship,2,1848,265.0
Flynn Downes,West Ham,,2019,20,Ipswich Town,League One,3,2498,265.0
Flynn Downes,West Ham,,2020,21,Ipswich Town,League One,3,1667,265.0
Flynn Downes,West Ham,,2021,22,Swansea City,Championship,2,2871,265.0
Flynn Downes,West Ham,,2022,23,West Ham,Premier League,1,265,265.0
Emerson Palmieri,West Ham,,2014,19,Santos,Série A,1,224,224.0
Emerson Palmieri,West Ham,,2014,19,Palermo,Serie A,1,191,224.0
Emerson Palmieri,West Ham,,2015,20,Roma,Serie A,1,188,224.0
Emerson Palmieri,West Ham,,2016,21,Roma,Serie A,1,1965,224.0
Emerson Palmieri,West Ham,,2017,22,Roma,Serie A,1,16,224.0
Emerson Palmieri,West Ham,,2017,22,Chelsea,Premier League,1,280,224.0
Emerson Palmieri,West Ham,,2018,23,Chelsea,Premier League,1,663,224.0
Emerson Palmieri,West Ham,,2019,24,Chelsea,Premier League,1,1024,224.0
Emerson Palmieri,West Ham,,2020,25,Chelsea,Premier League,1,90,224.0
Emerson Palmieri,West Ham,,2021,26,Chelsea,Premier League,1,5,224.0
Emerson Palmieri,West Ham,,2021,26,Lyon,Ligue 1,1,2264,224.0
Emerson Palmieri,West Ham,,2022,27,West Ham,Premier League,1,224,224.0
Manuel Lanzini,West Ham,,2015,22,West Ham,Premier League,1,1910,126.0
Manuel Lanzini,West Ham,,2016,23,West Ham,Premier League,1,2706,126.0
Manuel Lanzini,West Ham,,2017,24,West Ham,Premier League,1,2042,126.0
Manuel Lanzini,West Ham,,2018,25,West Ham,Premier League,1,686,126.0
Manuel Lanzini,West Ham,,2019,26,West Ham,Premier League,1,1379,126.0
Manuel Lanzini,West Ham,,2020,27,West Ham,Premier League,1,566,126.0
Manuel Lanzini,West Ham,,2021,28,West Ham,Premier League,1,1786,126.0
Manuel Lanzini,West Ham,,2022,29,West Ham,Premier League,1,126,126.0
Maxwel Cornet,West Ham,,2013,16,Metz,Ligue 2,2,327,91.0
Maxwel Cornet,West Ham,,2014,17,Lyon,Ligue 1,1,154,91.0
Maxwel Cornet,West Ham,,2015,18,Lyon,Ligue 1,1,1512,91.0
Maxwel Cornet,West Ham,,2016,19,Lyon,Ligue 1,1,1899,91.0
Maxwel Cornet,West Ham,,2017,20,Lyon,Ligue 1,1,1272,91.0
Maxwel Cornet,West Ham,,2018,21,Lyon,Ligue 1,1,1281,91.0
Maxwel Cornet,West Ham,,2019,22,Lyon,Ligue 1,1,1330,91.0
Maxwel Cornet,West Ham,,2020,23,Lyon,Ligue 1,1,2446,91.0
Maxwel Cornet,West Ham,,2021,24,Lyon,Ligue 1,1,63,91.0
Maxwel Cornet,West Ham,,2021,24,Burnley,Premier League,1,1766,91.0
Maxwel Cornet,West Ham,,2022,25,West Ham,Premier League,1,91,91.0
Alphonse Areola,West Ham,,2012,19,Paris S-G,Ligue 1,1,103,107.0
Alphonse Areola,West Ham,,2013,20,Lens,Ligue 2,2,3030,107.0
Alphonse Areola,West Ham,,2014,21,Bastia,Ligue 1,1,3150,107.0
Alphonse Areola,West Ham,,2015,22,Villarreal,La Liga,1,2880,107.0
Alphonse Areola,West Ham,,2016,23,Paris S-G,Ligue 1,1,1297,107.0
Alphonse Areola,West Ham,,2017,24,Paris S-G,Ligue 1,1,3060,107.0
Alphonse Areola,West Ham,,2018,25,Paris S-G,Ligue 1,1,1890,107.0
Alphonse Areola,West Ham,,2019,26,Paris S-G,Ligue 1,1,270,107.0
Alphonse Areola,West Ham,,2019,26,Real Madrid,La Liga,1,360,107.0
Alphonse Areola,West Ham,,2020,27,Fulham,Premier League,1,3240,107.0
Alphonse Areola,West Ham,,2021,28,West Ham,Premier League,1,90,107.0
Alphonse Areola,West Ham,,2022,29,West Ham,Premier League,1,107,107.0
Nayef Aguerd,West Ham,,2018,22,Dijon,Ligue 1,1,1050,76.0
Nayef Aguerd,West Ham,,2019,23,Dijon,Ligue 1,1,957,76.0
Nayef Aguerd,West Ham,,2020,24,Rennes,Ligue 1,1,3147,76.0
Nayef Aguerd,West Ham,,2021,25,Rennes,Ligue 1,1,2735,76.0
Nayef Aguerd,West Ham,,2022,26,West Ham,Premier League,1,76,76.0
Angelo Ogbonna,West Ham,,2006,18,Torino,Serie A,1,186,76.0
Angelo Ogbonna,West Ham,,2008,20,Torino,Serie A,1,1195,76.0
Angelo Ogbonna,West Ham,,2009,21,Torino,Serie B,2,2436,76.0
Angelo Ogbonna,West Ham,,2010,22,Torino,Serie B,2,3128,76.0
Angelo Ogbonna,West Ham,,2011,23,Torino,Serie B,2,3495,76.0
Angelo Ogbonna,West Ham,,2012,24,Torino,Serie A,1,1963,76.0
Angelo Ogbonna,West Ham,,2013,25,Juventus,Serie A,1,1261,76.0
Angelo Ogbonna,West Ham,,2014,26,Juventus,Serie A,1,1760,76.0
Angelo Ogbonna,West Ham,,2015,27,West Ham,Premier League,1,2326,76.0
Angelo Ogbonna,West Ham,,2016,28,West Ham,Premier League,1,1755,76.0
Angelo Ogbonna,West Ham,,2017,29,West Ham,Premier League,1,2880,76.0
Angelo Ogbonna,West Ham,,2018,30,West Ham,Premier League,1,1874,76.0
Angelo Ogbonna,West Ham,,2019,31,West Ham,Premier League,1,2786,76.0
Angelo Ogbonna,West Ham,,2020,32,West Ham,Premier League,1,2492,76.0
Angelo Ogbonna,West Ham,,2021,33,West Ham,Premier League,1,921,76.0
Angelo Ogbonna,West Ham,,2022,34,West Ham,Premier League,1,27,76.0
Conor Coventry,West Ham,,2018,18,West Ham,Premier League,1,0,1.0
Conor Coventry,West Ham,,2019,19,Lincoln City,League One,3,468,1.0
Conor Coventry,West Ham,,2019,19,West Ham,Premier League,1,0,1.0
Conor Coventry,West Ham,,2020,20,West Ham,Premier League,1,0,1.0
Conor Coventry,West Ham,,2021,21,P'borough Utd,Championship,2,434,1.0
Conor Coventry,West Ham,,2021,21,MK Dons,League One,3,1784,1.0
Conor Coventry,West Ham,,2021,21,West Ham,Premier League,1,0,1.0
Conor Coventry,West Ham,,2022,22,West Ham,Premier League,1,1,1.0
Harrison Ashby,West Ham,,2021,19,West Ham,Premier League,1,7,353.0
Harrison Ashby,West Ham,,2022,20,West Ham,Premier League,1,0,353.0
Armstrong Okoflex,West Ham,,2018,16,Celtic,Premiership,1,0,227.0
Armstrong Okoflex,West Ham,,2020,18,Celtic,Premiership,1,41,227.0
Armstrong Okoflex,West Ham,,2021,19,West Ham,Premier League,1,0,227.0
Armstrong Okoflex,West Ham,,2022,20,West Ham,Premier League,1,0,227.0
Armstrong Okoflex,West Ham,,2022,20,Swansea City,Championship,2,227,227.0
Darren Randolph,West Ham,,2006,19,Gillingham,League One,3,270,0.0
Darren Randolph,West Ham,,2006,19,Charlton Ath,Premier League,1,90,0.0
Darren Randolph,West Ham,,2007,20,Bury,League Two,4,1260,0.0
Darren Randolph,West Ham,,2007,20,Charlton Ath,Championship,2,90,0.0
Darren Randolph,West Ham,,2008,21,Hereford United,League One,3,1170,0.0
Darren Randolph,West Ham,,2008,21,Charlton Ath,Championship,2,90,0.0
Darren Randolph,West Ham,,2009,22,Charlton Ath,League One,3,911,0.0
Darren Randolph,West Ham,,2010,23,Motherwell,Premier League,1,3330,0.0
Darren Randolph,West Ham,,2011,24,Motherwell,Premier League,1,3420,0.0
Darren Randolph,West Ham,,2012,25,Motherwell,Premier League,1,3223,0.0
Darren Randolph,West Ham,,2013,26,Birmingham City,Championship,2,4140,0.0
Darren Randolph,West Ham,,2014,27,Birmingham City,Championship,2,4042,0.0
Darren Randolph,West Ham,,2015,28,West Ham,Premier League,1,540,0.0
Darren Randolph,West Ham,,2016,29,West Ham,Premier League,1,1980,0.0
Darren Randolph,West Ham,,2017,30,Middlesbrough,Championship,2,4140,0.0
Darren Randolph,West Ham,,2018,31,Middlesbrough,Championship,2,4140,0.0
Darren Randolph,West Ham,,2019,32,Middlesbrough,Championship,2,1260,0.0
Darren Randolph,West Ham,,2019,32,West Ham,Premier League,1,180,0.0
Darren Randolph,West Ham,,2020,33,West Ham,Premier League,1,270,0.0
Darren Randolph,West Ham,,2021,34,West Ham,Premier League,1,0,0.0
Darren Randolph,West Ham,,2022,35,West Ham,Premier League,1,0,0.0
Nikola Vlašić,West Ham,,2014,16,Hajduk Split,1. HNL,1,1788,1279.0
Nikola Vlašić,West Ham,,2015,17,Hajduk Split,1. HNL,1,1972,1279.0
Nikola Vlašić,West Ham,,2016,18,Hajduk Split,1. HNL,1,2356,1279.0
Nikola Vlašić,West Ham,,2017,19,Hajduk Split,1. HNL,1,418,1279.0
Nikola Vlašić,West Ham,,2017,19,Everton,Premier League,1,576,1279.0
Nikola Vlašić,West Ham,,2018,20,CSKA Moscow,Premier League,1,2183,1279.0
Nikola Vlašić,West Ham,,2019,21,CSKA Moscow,Premier League,1,2646,1279.0
Nikola Vlašić,West Ham,,2020,22,CSKA Moscow,Premier League,1,2254,1279.0
Nikola Vlašić,West Ham,,2021,23,CSKA Moscow,Premier League,1,306,1279.0
Nikola Vlašić,West Ham,,2021,23,West Ham,Premier League,1,560,1279.0
Nikola Vlašić,West Ham,,2022,24,West Ham,Premier League,1,0,1279.0
Nikola Vlašić,West Ham,,2022,24,Torino,Serie A,1,1279,1279.0
Max Kilman,Wolves,,2017,20,Maidenhead Utd,National League,5,0,1350.0
Max Kilman,Wolves,,2018,21,Maidenhead Utd,National League,5,90,1350.0
Max Kilman,Wolves,,2018,21,Wolves,Premier League,1,1,1350.0
Max Kilman,Wolves,,2019,22,Wolves,Premier League,1,185,1350.0
Max Kilman,Wolves,,2020,23,Wolves,Premier League,1,1310,1350.0
Max Kilman,Wolves,,2021,24,Wolves,Premier League,1,2687,1350.0
Max Kilman,Wolves,,2022,25,Wolves,Premier League,1,1350,1350.0
José Sá,Wolves,,2013,20,Marítimo,Primeira Liga,1,720,1350.0
José Sá,Wolves,,2014,21,Marítimo,Primeira Liga,1,270,1350.0
José Sá,Wolves,,2015,22,Marítimo,Primeira Liga,1,374,1350.0
José Sá,Wolves,,2016,23,Porto,Primeira Liga,1,90,1350.0
José Sá,Wolves,,2017,24,Porto,Primeira Liga,1,1215,1350.0
José Sá,Wolves,,2018,25,Olympiacos,Super League,1,1890,1350.0
José Sá,Wolves,,2019,26,Olympiacos,Super League,1,2970,1350.0
José Sá,Wolves,,2020,27,Olympiacos,Super League,1,2610,1350.0
José Sá,Wolves,,2021,28,Wolves,Premier League,1,3285,1350.0
José Sá,Wolves,,2022,29,Wolves,Premier League,1,1350,1350.0
Rúben Neves,Wolves,,2014,17,Porto,Primeira Liga,1,1207,1260.0
Rúben Neves,Wolves,,2015,18,Porto,Primeira Liga,1,1240,1260.0
Rúben Neves,Wolves,,2016,19,Porto,Primeira Liga,1,638,1260.0
Rúben Neves,Wolves,,2017,20,Wolves,Championship,2,3610,1260.0
Rúben Neves,Wolves,,2018,21,Wolves,Premier League,1,3007,1260.0
Rúben Neves,Wolves,,2019,22,Wolves,Premier League,1,3056,1260.0
Rúben Neves,Wolves,,2020,23,Wolves,Premier League,1,2675,1260.0
Rúben Neves,Wolves,,2021,24,Wolves,Premier League,1,2661,1260.0
Rúben Neves,Wolves,,2022,25,Wolves,Premier League,1,1260,1260.0
Nathan Collins,Wolves,,2018,17,Stoke City,Championship,2,127,1022.0
Nathan Collins,Wolves,,2019,18,Stoke City,Championship,2,535,1022.0
Nathan Collins,Wolves,,2020,19,Stoke City,Championship,2,1768,1022.0
Nathan Collins,Wolves,,2021,20,Burnley,Premier League,1,1670,1022.0
Nathan Collins,Wolves,,2022,21,Wolves,Premier League,1,1022,1022.0
